Geo Point;Geo Shape;FID;OBJECTID;NCESID;Name;Address;Address 2;City;State;ZIP;ZIP4;Telephone;Type;Status;Population;County;County+State FIPS;Country;NAICS Code;Description;Source;Date Added;Evaluation Method;Date Evaluated;Website;Level;Enrollment;ST_GRADE;End Grade;District ID;FT Teacher;Shelter ID
43.048293937,-72.787340096;"{""type"": ""Point"", ""coordinates"": [-72.78734009599997, 43.04829393700003]}";39959;39959;500852000359;WARDSBORO CENTRAL SCHOOL;70 SCHOOL RD;;WARDSBORO;VT;05355;0107;(802) 896-6210;1;1;66;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500852000359;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500852000359;PRIMARY;61;PK;06;5008520;5;
44.517995261,-72.945646325;"{""type"": ""Point"", ""coordinates"": [-72.94564632499997, 44.517995261000046]}";14911;14506;500819000332;UNDERHILL GRADED SCHOOL;10 RIVER RD;;JERICHO;VT;05465;9801;(802) 899-4680;1;1;104;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500819000332;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500819000332;PRIMARY;96;KG;04;5008190;8;
44.820329822,-73.091504646;"{""type"": ""Point"", ""coordinates"": [-73.09150464599996, 44.820329822000055]}";97037;97834;500756000304;ST. ALBANS CITY ELEMENTARY SCHOOL;29 BELLOWS ST;;SAINT ALBANS;VT;05478;1903;(802) 527-0565;1;1;845;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500756000304;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500756000304;PRIMARY;767;PK;08;5007560;78;
44.972996416,-72.01262254;"{""type"": ""Point"", ""coordinates"": [-72.01262253999992, 44.972996416000036]}";79338;78534;500471000159;HOLLAND ELEMENTARY SCHOOL;26 SCHOOL RD;;DERBY LINE;VT;05830;9606;(802) 895-4455;1;1;74;ORLEANS;50019;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500471000159;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500471000159;PRIMARY;67;PK;06;5004710;7;10790103
43.453140692,-72.536554004;"{""type"": ""Point"", ""coordinates"": [-72.53655400399997, 43.45314069200001]}";79340;78536;500675000253;READING ELEMENTARY SCHOOL;632 VT ROUTE 106;;READING;VT;05062;;(802) 484-7230;1;1;73;WINDSOR;50027;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500675000253;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500675000253;PRIMARY;67;PK;06;5006750;6;
43.547077003,-72.971487562;"{""type"": ""Point"", ""coordinates"": [-72.97148756199992, 43.54707700300001]}";72983;72172;500824400344;MILL RIVER USD #40;2321 MIDDLE RD;;NORTH CLARENDON;VT;05759;0006;(802) 775-1925;1;1;580;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824400344;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500824400344;HIGH;522;07;12;5008244;58;
43.620079082,-73.211644255;"{""type"": ""Point"", ""coordinates"": [-73.21164425499994, 43.62007908200007]}";97019;97816;500000100418;CASTLETON-HUBBARTON USD #42;263 ELEMENTARY SCHOOL RD;;CASTLETON;VT;05735;0068;(802) 468-5624;1;1;426;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500000100418;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500000100418;PRIMARY;392;PK;08;5000001;34;10819796
44.819961704,-72.137866552;"{""type"": ""Point"", ""coordinates"": [-72.13786655199992, 44.81996170400003]}";33500;33498;500273000059;BROWNINGTON CENTRAL SCHOOL;103 CHASE RD;;BROWNINGTON;VT;05860;9765;(802) 754-8467;1;1;126;ORLEANS;50019;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500273000059;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500273000059;PRIMARY;116;PK;08;5002730;10;
43.661836204,-73.038942889;"{""type"": ""Point"", ""coordinates"": [-73.03894288899993, 43.66183620400003]}";97034;97831;500666000247;PROCTOR ELEMENTARY SCHOOL;14 SCHOOL ST;;PROCTOR;VT;05765;1180;(802) 459-2225;1;1;176;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500666000247;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500666000247;PRIMARY;160;PK;06;5006660;16;
42.800195793,-73.2180577;"{""type"": ""Point"", ""coordinates"": [-73.2180577, 42.80019579300004]}";65016;65806;500663000246;POWNAL ELEMENTARY SCHOOL;94 SCHOOLHOUSE RD;;POWNAL;VT;05261;9716;(802) 823-7333;1;1;295;BENNINGTON;50003;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500663000246;2010-01-29T00:00:00.000Z;IMAGERY;2010-05-17T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500663000246;PRIMARY;276;PK;06;5006630;19;10786998
43.907504653,-72.261451208;"{""type"": ""Point"", ""coordinates"": [-72.26145120799997, 43.90750465300003]}";79333;78529;500002400250;WESTSHIRE ELEMENTARY SCHOOL;744 VT ROUTE 113;;WEST FAIRLEE;VT;05083;;(802) 333-4668;1;1;104;ORANGE;50017;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002400250;2010-01-29T00:00:00.000Z;IMAGERY/OTHER;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002400250;PRIMARY;94;PK;04;5000024;10;
44.153538298,-72.660477189;"{""type"": ""Point"", ""coordinates"": [-72.66047718899993, 44.15353829800005]}";33507;33505;500612000227;NORTHFIELD MIDDLE/HIGH SCHOOL;37 CROSS ST UNIT 2 AND 3;;NORTHFIELD;VT;05663;1317;(802) 485-4500;1;1;340;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500612000227;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500612000227;OTHER;308;06;12;5006120;32;10812438
44.725501603,-73.291387634;"{""type"": ""Point"", ""coordinates"": [-73.29138763399997, 44.72550160300005]}";46034;46434;500429000140;GRAND ISLE ELEMENTARY SCHOOL;224 U.S. ROUTE 2;;GRAND ISLE;VT;05458;2300;(802) 372-6913;1;1;234;GRAND ISLE;50013;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500429000140;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500429000140;PRIMARY;214;PK;08;5004290;20;
44.601399556,-72.630368444;"{""type"": ""Point"", ""coordinates"": [-72.63036844399993, 44.60139955600004]}";79339;78535;500506000106;GREEN MOUNTAIN TECHNOLOGY AND CAREER CENTER;ROUTE 15 WEST;;HYDE PARK;VT;05655;0304;(802) 888-4447;3;1;0;LAMOILLE;50015;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500506000106;2010-01-29T00:00:00.000Z;IMAGERY;2010-12-28T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500506000106;UNKNOWN;0;N;N;5005060;0;10781193
44.010535556,-73.16160703;"{""type"": ""Point"", ""coordinates"": [-73.16160702999996, 44.01053555600002]}";58603;59398;500549000187;MIDDLEBURY ID #4 SCHOOL;201 MARY HOGAN DR;;MIDDLEBURY;VT;05753;1454;(802) 388-4421;1;1;492;ADDISON;50001;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500549000187;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500549000187;PRIMARY;457;PK;06;5005490;35;10790099
44.254441002,-72.786658839;"{""type"": ""Point"", ""coordinates"": [-72.78665883899997, 44.254441002000064]}";39939;39939;500458000148;HARWOOD UHSD #19;458 VT ROUTE 100;;MORETOWN;VT;05660;9404;(802) 244-5186;1;1;598;WASHINGTON;50023;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500458000148;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500458000148;HIGH;542;09;12;5004580;56;10812439
43.2368,-72.848;"{""type"": ""Point"", ""coordinates"": [-72.848, 43.2368]}";6780;7973;500038600337;FLOOD BROOK USD #301;91 VT ROUTE 11;;LONDONDERRY;VT;05148;0547;(802) 824-6811;1;5;346;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500038600337;2016-01-05T00:00:00.000Z;IMAGERY;2016-01-06T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500038600337;PRIMARY;320;PK;08;5000386;26;
42.866030954,-72.869350934;"{""type"": ""Point"", ""coordinates"": [-72.86935093399994, 42.86603095400004]}";397;1596;500002700188;TWIN VALLEY HIGH SCHOOL;1 SCHOOL ST;;WILMINGTON;VT;05363;0397;(802) 464-5255;1;1;176;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002700188;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500002700188;HIGH;156;09;12;5000027;20;10799427
44.633612339,-72.027852624;"{""type"": ""Point"", ""coordinates"": [-72.02785262399992, 44.63361233900007]}";58609;59404;500795000322;SUTTON VILLAGE SCHOOL;95 UNDERPASS RD;;SUTTON;VT;05867;9739;(802) 467-3492;1;1;116;CALEDONIA;50005;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500795000322;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500795000322;PRIMARY;107;PK;08;5007950;9;10793234
43.281344369,-72.478196967;"{""type"": ""Point"", ""coordinates"": [-72.47819696699996, 43.28134436900006]}";6800;7993;500753000300;SPRINGFIELD HIGH SCHOOL;303 SOUTH ST;;SPRINGFIELD;VT;05156;3226;(802) 885-7900;1;1;492;WINDSOR;50027;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500753000300;2009-12-10T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500753000300;HIGH;456;09;12;5007530;36;10787550
44.972262433,-72.766352659;"{""type"": ""Point"", ""coordinates"": [-72.76635265899993, 44.972262433]}";14896;14491;500219000034;BERKSHIRE ELEMENTARY SCHOOL;4850 WATER TOWER RD;;RICHFORD;VT;05476;9712;(802) 933-2290;1;1;215;FRANKLIN;50011;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500219000034;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500219000034;PRIMARY;201;PK;08;5002190;14;10793251
44.644488028,-72.826788513;"{""type"": ""Point"", ""coordinates"": [-72.82678851299993, 44.644488028000055]}";65004;65794;500291000077;CAMBRIDGE ELEMENTARY SCHOOL;186 SCHOOL ST;;JEFFERSONVILLE;VT;05464;0160;(802) 644-8821;1;1;410;LAMOILLE;50015;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500291000077;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500291000077;PRIMARY;377;PK;06;5002910;33;10804900
44.949247876,-72.131382017;"{""type"": ""Point"", ""coordinates"": [-72.13138201699995, 44.949247876000065]}";26034;27229;500957000470;NORTH COUNTRY JUNIOR UHSD #22;57 JUNIOR HIGH DR;;DERBY;VT;05829;9709;(802) 766-2276;1;1;290;ORLEANS;50019;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500957000470;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500957000470;MIDDLE;257;07;08;5009570;33;
42.836578008,-72.561760861;"{""type"": ""Point"", ""coordinates"": [-72.56176086099997, 42.83657800800005]}";90983;91377;500252000051;BRATTLEBORO SENIOR UHSD #6;131 FAIRGROUND RD;;BRATTLEBORO;VT;05301;3698;(802) 451-3400;1;1;914;WINDHAM;50025;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500252000051;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500252000051;HIGH;823;09;12;5002520;91;
44.601853975,-72.630917432;"{""type"": ""Point"", ""coordinates"": [-72.63091743199992, 44.60185397500003]}";26022;27217;500506000198;LAMOILLE UNION MIDDLE SCHOOL;736 VT ROUTE 15 WEST;;HYDE PARK;VT;05655;0304;(802) 851-1300;1;1;273;LAMOILLE;50015;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500506000198;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500506000198;MIDDLE;245;07;08;5005060;28;
44.602809015,-73.018852242;"{""type"": ""Point"", ""coordinates"": [-73.01885224199997, 44.602809015000034]}";46049;46449;500894000373;WESTFORD ELEMENTARY SCHOOL;146 BROOKSIDE RD;;WESTFORD;VT;05494;;(802) 878-5932;1;1;212;CHITTENDEN;50007;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500894000373;2010-01-29T00:00:00.000Z;IMAGERY;2010-08-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500894000373;PRIMARY;196;PK;08;5008940;16;10781203
43.618425068,-72.953991815;"{""type"": ""Point"", ""coordinates"": [-72.95399181499991, 43.61842506800006]}";65020;65810;500705000094;STAFFORD TECHNICAL CENTER;8 STRATTON RD;;RUTLAND;VT;05701;3775;(802) 773-1990;3;1;0;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500705000094;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500705000094;UNKNOWN;0;N;N;5007050;0;
43.383971212,-72.637241389;"{""type"": ""Point"", ""coordinates"": [-72.63724138899993, 43.38397121200006]}";26020;27215;500301000081;CAVENDISH TOWN ELEMENTARY SCHOOL;573 MAIN ST;;PROCTORSVILLE;VT;05153;0236;(802) 226-7758;1;1;120;WINDSOR;50027;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500301000081;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-26T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500301000081;PRIMARY;112;PK;06;5003010;8;10813787
43.82230462,-73.185762723;"{""type"": ""Point"", ""coordinates"": [-73.18576272299997, 43.82230462000006]}";53360;52954;500789000416;SUDBURY COUNTRY SCHOOL;31 SCHOOLHOUSE RD;;SUDBURY;VT;05733;9750;(802) 623-7771;1;1;31;RUTLAND;50021;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500789000416;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-24T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500789000416;PRIMARY;28;KG;06;5007890;3;
44.540664309,-72.522971996;"{""type"": ""Point"", ""coordinates"": [-72.52297199599995, 44.540664309000064]}";14901;14496;500375000112;LAKE ELMORE SCHOOL;1199 VT ROUTE 12;;LAKE ELMORE;VT;05657;0122;(802) 888-4541;1;1;21;LAMOILLE;50015;USA;611110;ELEMENTARY AND SECONDARY SCHOOLS;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500375000112;2009-10-13T00:00:00.000Z;IMAGERY/OTHER;2016-10-25T00:00:00.000Z;http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=500375000112;PRIMARY;20;01;03;5003750;1;
